UserID,SessionID,Timestamp,Type,Utility,Hit,Result,Description
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:41:41,interaction,examined,/root/Node2D/Locations/gas/Door/Handle,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:41:51,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:00,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:00,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:04,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:06,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:14,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:24,interaction,used,/root/Node2D/Map/ObstacleGas/gas,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:34,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:34,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:38,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:50,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:42:58,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:08,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:10,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:15,interaction,used,/root/Node2D/Map/ObstacleGas/gas,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:17,interaction,examined,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:25,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:31,interaction,used,?,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:35,interaction,Scene Tool,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:41,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:45,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:43:47,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:07,interaction,Scene Tool,/root/Node2D/Locations/gas/Gascloud/Gas intake,failure,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:08,interaction,Scene Tool,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:15,plan,,,success,The players plan succeed
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:15,archivement,,,,you managed to open the doors to the gas room without suffocating
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:15,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:20,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:26,interaction,used,/root/Node2D/Map/Locations/gas2/gas2,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:37,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas intake,failure,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:39,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:50,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:44:52,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:22,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:25,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:33,interaction,Scene Tool,/root/Node2D/Player,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:42,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:50,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:52,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:55,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:57,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:59,plan,,,success,The players plan succeed
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:45:59,archivement,,,,"You managed to find a new way to survive the gas, well done"
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:46:22,interaction,used,/root/Node2D/Map/Locations/goal/goal,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:46:24,game,,,,Player finished the game
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:46:24,miniPXI,,,,MiniPXI popped up.
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:46:24,interaction,used,/root/Node2D/Locations/goal/Green Button,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,6537075b-11d1-4eaa-af4c-cf182be7c037,2024-12-12 12:47:24,miniPXI,,,,MiniPXI submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:50:37,consent,,,,Player have read and agreed to the informed consent.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:51:05,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:51:07,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:51:12,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:51:28,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:51:40,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:51:41,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:51:46,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:03,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:16,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:21,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:39,interaction,Gas Mask,/root/Node2D/Player,failure,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:44,interaction,Scene Tool,/root/Node2D/Player,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:48,interaction,Player Scene,/root/Node2D/Player,failure,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:51,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:52:58,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:53:18,interaction,Gas Mask,/root/Node2D/Player,failure,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:53:28,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:53:31,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:53:53,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:01,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:08,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:20,interaction,Gas Mask,/root/Node2D/Player,failure,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:22,interaction,Scene Tool,/root/Node2D/Player,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:38,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:40,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:53,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:54:59,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:01,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:03,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:10,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:14,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:44,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:47,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:52,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:56,interaction,used,/root/Node2D/Map/ObstacleGas/gas,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:55:58,interaction,examined,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:00,interaction,Scene Tool,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:01,interaction,examined,/root/Node2D/Locations/gas/Gascloud/Gas intake,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:02,interaction,examined,?,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:08,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:15,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:17,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:25,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:37,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:56:56,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:02,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:05,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:08,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:11,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:23,interaction,used,?,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:24,interaction,examined,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:25,interaction,examined,/root/Node2D/Locations/gas/Door/Handle,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:28,interaction,examined,?,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:28,interaction,examined,?,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:28,interaction,examined,?,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:30,interaction,Scene Tool,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:30,interaction,examined,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:36,interaction,Scene Tool,/root/Node2D/Locations/gas/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:36,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:39,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:48,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:51,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:57:57,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:58:06,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:58:09,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:58:21,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:58:39,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:58:51,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:58:51,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:58:57,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:05,plan,,,failure,The player plan failed because Accomplished nothing.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:18,plan,,,success,The players plan succeed
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:18,archivement,,,,you managed to open the doors to the gas room without suffocating
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:27,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:33,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:43,interaction,used,/root/Node2D/Map/Locations/goal/goal,failure,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:44,interaction,used,/root/Node2D/Map/Locations/goal/goal,failure,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:44,interaction,used,/root/Node2D/Map/Locations/goal/goal,failure,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:46,interaction,used,/root/Node2D/Map/Locations/gas2/gas2,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:49,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 12:59:58,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:00,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:03,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:09,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:27,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:30,interaction,used,/root/Node2D/Map/Locations/briefing/briefing,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:32,interaction,used,/root/Node2D/Map/utility,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:35,interaction,used,/root/Node2D/Map/Locations/gas2/gas2,success,Player used something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:39,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:39,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:47,survey,,,,Survey submitted by user.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:48,interaction,examined,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:48,interaction,examined,/root/Node2D/Locations/gas2/Door/Handle,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:58,interaction,examined,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:00:58,interaction,examined,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:00,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:00,interaction,examined,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:09,interaction,Scene Tool,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,success,Player dragged something and dropped it on something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:09,interaction,examined,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:10,interaction,examined,/root/Node2D/Locations/gas2/Gascloud/Gas Cloud,,Player examined something
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:16,plan,,,failure,The player plan failed because Player died.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:17,survey,,,,Survey popped up.
84eabfec-7be2-4fc3-b629-07386b850276,c822210f-5ddb-4986-a430-d7becf1c0d1f,2024-12-12 13:01:25,survey,,,,Survey submitted by user.
